Date,NSE Adj Close,Dow Jones Adj Close,Norm GDP,Brent Crude Price,CPI,IIP,Central Bank Rates,USD INR Rate
2016-06-01,8179.90,17789.669921875,100.596235730025,49.8772727272727,105.961109340134,107.00642019179,7.0,67.44
2016-07-01,8328.30,17949.369140625,100.641485727327,46.5985714285714,107.108702582085,105.690838868658,7.0,67.24
2016-08-01,8636.50,18404.509765625,100.671779369361,47.0521739130435,106.343640420784,104.889580731145,7.0,66.63
2016-09-01,8774.60,18419.30078125,100.687712198282,47.3768181818182,105.961109340134,105.728487947637,7.0,66.85
2016-10-01,8611.10,18308.150390625,100.691471373279,51.4138095238095,106.343640420784,108.241520983254,6.75,66.58
2016-11-01,8626.20,18037.099609375,100.686464221902,46.9422727272727,105.961109340134,106.264670680585,6.75,66.7
2016-12-01,8192.90,19191.9296875,100.677008552632,55.0227272727273,105.196047178833,104.898740056608,6.75,68.29
2017-01-01,8185.80,19762.599609375,100.668072305361,55.7109090909091,104.813516098183,105.758136383468,6.75,67.92
2017-02-01,8716.40,19890.939453125,100.664454750759,56.096,104.813516098183,107.055279083338,6.75,67.4
2017-03-01,8945.80,21115.55078125,100.669982636856,52.6552173913044,105.196047178833,107.444258607621,6.75,66.83
2017-04-01,9173.70,20663.220703125,100.686697696284,53.978,105.961109340134,108.013680623676,6.5,64.85
2017-05-01,9304.00,20913.4609375,100.715381974784,51.374347826087,106.343640420784,108.27290949127,6.5,64.25
2017-06-01,9616.10,21144.1796875,100.756031858133,47.6527272727273,107.108702582085,106.703517625213,6.5,64.39
2017-07-01,9520.90,21349.630859375,100.808278928623,49.2533333333333,109.021357985336,106.910928765047,6.5,64.62
2017-08-01,10114.00,21963.919921875,100.871362296507,51.9278260869565,109.021357985336,110.030159629573,6.25,64.06
2017-09-01,9974.40,21987.560546875,100.94405583334,55.557619047619,109.021357985336,110.555625347939,6.25,64.02
2017-10-01,9788.60,22405.08984375,101.024554322502,57.5363636363636,109.786420146637,110.081411540034,6.25,65.3
2017-11-01,10440.00,23435.009765625,101.110605788401,62.8363636363636,110.168951227287,115.103970040723,6.25,64.56
2017-12-01,10121.00,24231.58984375,101.199616993383,64.0642857142857,109.403889065987,112.798416437077,6.25,64.5
2018-01-01,10435.55,24719.220703125,101.288743771259,68.8891304347826,110.168951227287,113.241734335637,6.25,63.83
2018-02-01,11016.90,26186.7109375,101.375302627457,65.6965,109.786420146637,114.381722623889,6.25,63.97
2018-03-01,10458.35,24608.98046875,101.457192415836,66.8918181818182,109.786420146637,113.14092351867,6.25,65.2
2018-04-01,10113.70,24103.109375,101.53333865697,71.9328571428572,110.168951227287,112.721647165543,6.25,65.11
2018-05-01,10739.35,24099.05078125,101.603347226972,76.934347826087,110.551482307938,112.48511925266,6.25,66.52
2018-06-01,10696.20,24635.2109375,101.667199255652,75.8028571428572,111.316544469238,114.780645682145,6.45,66.99
2018-07-01,10714.30,24271.41015625,101.724989985935,75.2290909090909,115.141855275741,113.573102922569,6.5,68.46
2018-08-01,11346.20,25333.8203125,101.776754296195,73.8513043478261,115.141855275741,115.380214966731,6.75,68.37
2018-09-01,11680.50,25964.8203125,101.822337359841,79.163,115.141855275741,116.272841182603,6.75,71.0
2018-10-01,11008.30,26651.2109375,101.86131086198,80.7834782608696,115.524386356391,119.160638760178,6.75,72.92
2018-11-01,10380.45,25380.740234375,101.893042317642,66.2286363636364,115.524386356391,115.290386699626,6.75,73.45
2018-12-01,10876.75,25538.4609375,101.916812669249,57.9480952380952,115.141855275741,115.451915322567,6.75,69.62
2019-01-01,10910.10,23327.4609375,101.931985035295,59.9447826086956,117.437041759643,114.726965092179,6.75,69.58
2019-02-01,10893.65,25063.890625,101.937821341523,64.384,117.437041759643,114.489934870446,6.5625,71.41
2019-03-01,10863.50,26026.3203125,101.933358915725,66.9419047619048,118.202103920944,116.268834952993,6.5,70.9
2019-04-01,11669.15,26258.419921875,101.917350709244,71.4759090909091,119.349697162894,116.125935702718,6.25,69.18
2019-05-01,11748.15,26430.140625,101.888345215223,70.3891304347826,120.114759324195,117.852248102341,6.25,69.52
2019-06-01,11922.80,24815.0390625,101.84483932193,63.2085,120.879821485496,116.797166247026,6.0,69.63
2019-07-01,11865.60,26717.4296875,101.785509893255,64.3221739130435,122.027414727447,118.547379374057,6.0,68.87
2019-08-01,10980.00,26583.419921875,101.709044335607,59.6181818181818,122.409945808097,114.054283522956,5.72,69.0
2019-09-01,11023.25,26403.279296875,101.614065713505,62.4309523809524,123.175007969398,111.00083248549,5.65,71.45
2019-10-01,11359.90,26573.0390625,101.499157918583,59.6313043478261,124.322601211348,111.206800169997,5.4,71.11
2019-11-01,11890.60,27347.359375,101.36279993783,62.6866666666667,125.470194453299,117.999924451815,5.4,70.76
2019-12-01,12056.05,28051.41015625,101.203413145765,65.3481818181818,126.2352566146,115.456562735739,5.4,71.75
2020-01-01,12182.50,28538.439453125,101.019526864439,63.8986956521739,126.2352566146,117.092451048471,5.4,71.36
2020-02-01,11661.85,28256.029296875,100.810796277158,55.691,125.470194453299,116.476266524484,5.4,71.53
2020-03-01,11201.75,25409.359375,98.5002607994731,33.9472727272727,124.705132291999,94.1959144465956,5.21,72.53
2020-04-01,8253.80,20943.509765625,88.3030121397608,26.8486363636364,125.85272553395,49.6106203449477,4.65,76.4
2020-05-01,9859.90,23723.689453125,83.381190021637,32.4223809523809,126.2352566146,79.0768042160754,4.49,75.75
2020-06-01,9826.15,25475.01953125,87.6343116200408,40.8604545454546,127.000318775901,97.2915379747668,4.25,75.56
2020-07-01,10430.05,25734.970703125,91.9551291459756,43.295652173913,128.530443098502,105.683224633319,4.25,75.5
2020-08-01,11073.45,26428.3203125,96.2949664135605,45.0814285714286,129.295505259802,106.158262462481,4.25,74.9
2020-09-01,11470.25,28645.66015625,98.0002722048764,41.9268181818182,130.117858942398,112.184622475918,4.25,73.0
2020-10-01,11416.95,27816.900390625,99.0670592927736,41.6068181818182,131.660322977279,116.36810882281,4.25,73.18
2020-11-01,11642.40,26501.599609375,98.9713383594473,44.05,132.101026987245,116.110796551861,2.25,74.59
2020-12-01,13109.05,29823.919921875,98.9054645690792,50.3769565217391,130.889090959839,117.465286742176,4.25,73.51
2021-01-01,14018.50,30606.48046875,98.8632746418999,55.2247619047619,130.22803494489,116.757568582528,4.25,73.01
2021-02-01,14281.20,30211.91015625,99.2817640004012,62.3625,131.109442964822,116.608977786548,4.25,73.11
2021-03-01,14761.55,31535.509765625,97.3307159356171,65.7960869565217,131.77049897977,116.704631590893,4.25,73.4
2021-04-01,14867.35,33153.2109375,95.1839454068674,65.5318181818182,132.321378992227,115.89188561143,4.25,73.32
2021-05-01,14631.10,33874.8515625,92.9753276854752,68.3752380952381,132.872259004685,101.103216779691,4.25,74.0
2021-06-01,15574.85,34575.30859375,95.375819208226,73.5127272727273,134.084195032091,110.954936013195,4.25,72.83
2021-07-01,15680.00,34633.53125,97.5206244657412,74.4031818181818,135.296131059496,117.843570668667,4.25,74.56
2021-08-01,15763.05,34935.46875,99.2441766080106,70.5881818181818,135.516483064479,119.632557431335,4.25,74.34
2021-09-01,17076.25,35312.53125,99.368408605462,74.7495454545454,135.847011071954,117.324508183197,4.25,72.99
2021-10-01,17532.05,34326.4609375,99.4768823220754,83.8652380952381,137.609827111817,121.342649285581,4.25,74.15
2021-11-01,17929.65,35913.83984375,99.5536210065534,80.8904545454545,138.491235131748,116.987741756883,4.25,74.83
2021-12-01,17166.90,34022.0390625,99.5875498508757,74.6782608695652,138.160707124274,118.586253902126,4.25,74.83
2022-01-01,17354.05,36338.30078125,99.5746440985272,85.6223809523809,137.8301791168,119.009911133721,4.25,74.39
2022-02-01,17576.85,35405.23828125,99.5175277014801,94.267,137.720003114308,117.988724047044,4.25,74.78
2022-03-01,16793.90,33294.94921875,99.4232983964865,112.44,138.821763139223,119.245587781905,4.25,75.79
2022-04-01,17670.45,34818.26953125,99.3015203656824,106.155714285714,140.694755181577,123.978391439958,4.25,75.96
2022-05-01,17102.55,32977.2109375,99.162320860836,112.113636363636,142.127043213966,120.769365993843,4.65,76.48
